	GeneID	Chr	Symbol	NExons	P.Value	FDR
131722	21338	3	Tacr3	5	0.125719093577451	1
79097	208154	16	Btla	6	0.125956242897192	1
53911	218311	13	Zfp455	4	0.126247927992176	1
57970	67509	14	Saysd1	2	0.126280390385635	1
73745	207214	15	Larp4	17	0.126830357272741	1
29510	216821	11	Tmem11	3	0.126912047495564	1
146815	100038882	4	Isg15	2	0.127431946653004	1
211375	78709	9	Spink8	5	0.127634779290352	1
151808	27784	5	Commd8	5	0.127714227744326	1
200484	12362	9	Casp1	10	0.127757567746351	1
216698	27081	X	Zfp275	6	0.127934116429412	1
165436	58909	6	Fam13a	18	0.128002198903054	1
49569	319554	13	Idi1	5	0.128050235974628	1
80637	70967	16	Eva1c	8	0.128301136242082	1
113574	241556	2	Tspan18	10	0.128480209885742	1
121042	71971	2	Zswim1	2	0.128653886020251	1
4763	104086	1	Cyp27a1	9	0.128900723466129	1
131342	70617	3	Fam241a	2	0.129104591544421	1
133377	12319	4	Car8	9	0.129148012498471	1
129393	329727	3	Dennd2c	19	0.12938047301395	1
156225	12704	5	Cit	47	0.129384036610574	1
18540	20203	10	S100b	3	0.12942166398509	1
110667	77771	2	Csrnp3	7	0.130028932975012	1
176849	20190	7	Ryr1	106	0.130683820820008	1
133040	74435	3	Lrriq3	8	0.130764638048524	1
29513	24083	11	Natd1	3	0.130922488879049	1
24719	100302648	11	Gm11944	6	0.130955417082101	1
61605	219072	14	Haus4	10	0.131418273911089	1
101672	75735	19	Pank1	8	0.131478537630453	1
117773	414081	2	5330413P13Rik	3	0.131508929948026	1
181370	67666	7	Hapln3	5	0.13216707728055	1
108329	23928	2	Lamc3	28	0.132426879613815	1
37223	217198	11	Plekhh3	13	0.132732261337886	1
22482	71769	10	Bbs10	2	0.133009297589379	1
103536	94219	19	Cnnm2	8	0.133588573911147	1
168118	232286	6	Tmf1	17	0.133705599123098	1
175773	26365	7	Ceacam1	9	0.134002513699752	1
183306	22229	7	Ucp3	7	0.134240584067828	1
192405	102294	8	Cyp4v3	11	0.134278514354668	1
81398	207781	16	C2cd2	14	0.134427968200923	1
205827	270163	9	Myo9a	44	0.134579026402977	1
95513	60440	18	Iigp1	3	0.134722507623692	1
130699	15247	3	Mfsd14a	12	0.134773663990366	1
91214	381112	17	Arhgef33	18	0.134835964651239	1
194991	244548	8	Elmod2	9	0.134870807718429	1
141346	14201	4	Fhl3	6	0.135088939343396	1
144241	72754	4	Arhgef10l	30	0.135210863050582	1
59797	239027	14	Arhgap22	11	0.135582618818764	1
219005	245596	X	Hdx	10	0.135907996041866	1
8450	98415	1	Nucks1	7	0.136204725486914	1
161151	71706	5	Slc46a3	6	0.136434635707129	1
51355	73710	13	Tubb2b	4	0.136636350736654	1
31027	24070	11	Mpdu1	7	0.1366479656806	1
32513	246257	11	Ovca2	2	0.136722570713124	1
6548	227358	1	Erfe	8	0.136748672805708	1
102798	100861965	19	NA	4	0.137064989194675	1
212616	74052	9	Ttc21a	29	0.137390319280075	1
52280	70930	13	Nol8	18	0.137529062876135	1
184431	117229	7	Stk33	14	0.137728613535411	1
34822	327992	11	Hsf5	6	0.138445723341759	1
84777	23853	17	Def6	11	0.138474276965925	1
57004	320333	14	D830030K20Rik	5	0.138775520669137	1
150128	403174	5	Msantd1	3	0.138964675697103	1
62447	328417	14	Parp4	35	0.139295121835043	1
57729	66231	14	Thoc7	8	0.139483028262479	1
38218	70894	11	Efcab3	10	0.139929516868779	1
193964	16161	8	Il12rb1	16	0.139987056319654	1
129623	12340	3	Capza1	10	0.140124408864348	1
53252	319469	13	A230056J06Rik	2	0.140652690417569	1
158209	19384	5	Ran	7	0.142141265337793	1
21488	17997	10	Nedd1	15	0.142304743668234	1
56354	71991	13	Ercc8	12	0.143306158573508	1
155589	14747	5	Cmklr1	3	0.14340277167048	1
51042	77920	13	A330102I10Rik	8	0.143742136746868	1
41245	68938	11	Aspscr1	17	0.144139851265227	1
210460	72825	9	Mon1a	6	0.144361223097188	1
167321	69834	6	Rab43	4	0.144592639041509	1
1390	214855	1	Arid5a	7	0.144665947450234	1
139022	66526	4	Tceanc2	5	0.144717563755165	1
98832	240505	19	Cdc42bpg	37	0.144808675540477	1
87345	75210	17	Prr3	7	0.145120910366828	1
157456	381741	5	Lrrc43	12	0.145998108851789	1
64422	67554	14	Slc25a30	10	0.146086462725464	1
182706	74041	7	Ddias	7	0.146443697401741	1
115218	241624	2	Exd1	13	0.1464999639608	1
26567	78294	11	Rps27a	5	0.146648922687156	1
204351	80893	9	Tmprss5	13	0.146713768979824	1
174747	243867	7	Fbxo46	2	0.147088370987674	1
131000	11304	3	Abca4	50	0.147271598368382	1
16675	209462	10	Hace1	24	0.147295202584173	1
199864	104346	8	Gas8	11	0.147509900245427	1
84098	56047	17	Msln	16	0.147668089472389	1
99339	19879	19	Slc22a8	12	0.147869104063002	1
33444	18099	11	Nlk	11	0.147982795872926	1
106617	381352	2	Mamdc4	29	0.148068833127428	1
101246	67759	19	Plgrkt	6	0.148070659251994	1
99166	107260	19	Otub1	7	0.148295129360519	1
126645	18008	3	Nes	4	0.148647519348866	1
120741	228859	2	Fitm2	2	0.148772401737169	1
132627	70951	3	Spata1	15	0.148912175171203	1
112130	228071	2	Sestd1	17	0.149412959927507	1
201802	235041	9	Kank2	12	0.149473042738709	1
205032	110834	9	Chrna3	6	0.149489634306288	1
130017	14863	3	Gstm2	8	0.149988720470224	1
145704	100198	4	H6pd	5	0.150514169915285	1
169552	319734	6	Cacna2d4	38	0.150537219706332	1
214431	319535	X	Zfp182	5	0.150541583468953	1
70894	213988	15	Tnrc6b	26	0.151225130662718	1
176430	20924	7	Supt5	30	0.151363483734196	1
141166	230718	4	Nt5c1a	6	0.151728856632755	1
196903	14719	8	Got2	10	0.151784111555046	1
2518	20324	1	Cavin2	2	0.152906910236895	1
40522	69926	11	Dnah17	81	0.153809592852719	1
73724	100042918	15	Uqcrh-ps1	2	0.154620200090179	1
178380	69930	7	Zfp715	5	0.154813849463281	1
130103	26442	3	Psma5	9	0.154828587344835	1
208800	76477	9	Pcolce2	9	0.156225757106503	1
128500	22365	3	Vps45	15	0.156533923758462	1
17580	12817	10	Col13a1	41	0.15654922463519	1
46168	16997	12	Ltbp2	35	0.15657847851487	1
31462	11684	11	Alox12	14	0.156932099972901	1
136002	230157	4	Tmeff1	10	0.157037346312407	1
17361	22295	10	Cdh23	71	0.157056661135206	1
14049	329324	1	Syt14	8	0.157407715865249	1
131964	26377	3	Dapp1	9	0.157825535661295	1
192468	53318	8	Pdlim3	7	0.157932063623784	1
63484	239157	14	Pnma2	3	0.158118719437271	1
17851	68802	10	Mypn	20	0.158365999169907	1
108942	74016	2	Phf19	15	0.158367910939405	1
81822	68655	17	Fndc1	20	0.158440452131182	1
82527	213389	17	Prdm9	10	0.158524375048311	1
187274	233913	7	BC017158	13	0.158906699904966	1
7296	100504568	1	Gm17634	2	0.158972082228236	1
156571	231691	5	Sds	8	0.159339276152601	1
107640	227682	2	Trub2	8	0.159558012245498	1
162430	30956	6	Aass	24	0.159650103162458	1
41907	208439	12	Klhl29	14	0.159945929042872	1
169915	232345	6	A2m	36	0.159978549461954	1
214182	74405	X	Efhc2	15	0.160544102816152	1
50419	22758	13	Zscan12	4	0.160974875893839	1
129119	17156	3	Man1a2	13	0.16110170383876	1
82278	72578	17	2700054A10Rik	5	0.16110779158656	1
174474	101540	7	Prkd2	19	0.16116791488881	1
131327	71481	3	Alpk1	14	0.161354254882241	1
111371	16403	2	Itga6	26	0.162269990048423	1
172789	320560	6	Dennd5b	21	0.162331501640833	1
109050	26920	2	Cntrl	45	0.162633818874861	1
159762	72154	5	Zfp157	5	0.162644103683396	1
200097	66523	8	2810004N23Rik	7	0.162663236402081	1
214501	72404	X	Wdr44	20	0.162740110039365	1
85967	100502766	17	Kifc1	11	0.162760488827346	1
41405	80879	11	Slc16a3	7	0.162843518630601	1
188804	100036523	7	Gm16982	4	0.163189900069414	1
46843	24000	12	Ptpn21	20	0.163253351539658	1
119464	66971	2	Cdk5rap1	14	0.163291258132453	1
20655	319277	10	Washc4	33	0.16330104440706	1
159869	68033	5	Cox19	3	0.163675024139053	1
27973	21408	11	Zfp354a	5	0.163699879195394	1
75943	224008	16	Spidr	20	0.163791920609792	1
219743	319642	X	Rab9b	3	0.163897613598635	1
138494	320508	4	Cachd1	27	0.163966629039683	1
165975	104263	6	Kdm3a	27	0.164034981643518	1
82869	381067	17	Zfp229	6	0.16432765158202	1
157088	13048	5	Cux2	23	0.165122432012655	1
148080	19181	5	Psmc2	13	0.165146584917369	1
97085	240444	18	Kcng2	4	0.165527833093898	1
3183	71872	1	Aox4	35	0.165788757438838	1
142794	53608	4	Map3k6	29	0.166669982019051	1
159974	17135	5	Mafk	3	0.166914972131326	1
48630	382639	12	Zbtb42	2	0.167317747418191	1
174244	259300	7	Ehd2	6	0.167684610558499	1
42657	195733	12	Grhl1	17	0.167917545583629	1
104637	94281	19	Sfxn4	14	0.168048841369415	1
137206	21923	4	Tnc	26	0.168149161613643	1
177525	14447	7	Gapdhs	11	0.168577365255367	1
55366	14062	13	F2r	2	0.168577929964477	1
156440	269695	5	Rnft2	13	0.169126359846126	1
146878	231004	4	Samd11	11	0.169205788395145	1
26892	20868	11	Stk10	19	0.16969792538394	1
162155	16543	6	Mdfic	5	0.169835154624918	1
134758	66401	4	Nudt2	3	0.169893373447689	1
20345	18029	10	Nfic	10	0.170571292391551	1
7276	241175	1	Cntnap5b	24	0.170753036733919	1
131147	210529	3	Mettl14	11	0.170833203536638	1
170928	28040	6	D6Wsu163e	14	0.171242871451493	1
170353	317677	6	C1s2	11	0.1713112222498	1
120162	19650	2	Rbl1	22	0.17134792415383	1
152102	70036	5	Dancr	2	0.171572738084059	1
159888	80290	5	Gpr146	3	0.171712783195033	1
46487	64242	12	Ngb	4	0.171731033840117	1
184675	11535	7	Adm	4	0.171753990900822	1
82897	210853	17	Zfp947	5	0.171906567885012	1
131102	99526	3	Usp53	16	0.172553707307604	1
205227	56294	9	Ptpn9	13	0.172795678779017	1
114675	14617	2	Gjd2	2	0.17287474580761	1
8347	56489	1	Ikbke	22	0.17316164569089	1
154732	433931	5	Pigg	13	0.173561087890375	1
30475	320207	11	Pik3r5	19	0.173577547276372	1
69410	223646	15	Naprt	13	0.173744337835224	1
105435	19212	2	Pter	5	0.17384724618857	1
12678	545389	1	Cep170	20	0.173919325046379	1
79764	66497	16	Cmss1	10	0.174155094329765	1
14193	320977	1	A330023F24Rik	8	0.174299621765556	1
8542	74626	1	Tmem81	2	0.174613646624539	1
216511	382221	X	Gm1141	9	0.175048002570438	1
150617	15476	5	Hs3st1	2	0.175152501542725	1
156995	338350	5	Acad12	11	0.175295246973718	1
167290	72103	6	Aplf	10	0.175321698180506	1
96345	107047	18	Psmg2	7	0.175803194726131	1
43916	24067	12	Srp54a	16	0.176174042242109	1
142406	230779	4	Serinc2	11	0.176366156386845	1
32186	66874	11	Ncbp3	13	0.176379903210631	1
202603	78934	9	4930581F22Rik	6	0.17639687190022	1
210530	74153	9	Uba7	24	0.176539386965522	1
169232	28006	6	Washc2	31	0.176592646182983	1
72535	239606	15	Slc2a13	10	0.176649992852278	1
33183	68385	11	Tlcd1	4	0.176907550207774	1
201300	244723	9	Olfm2	6	0.177028252310499	1
171652	381823	6	Apold1	2	0.177291376123956	1
25094	18082	11	Nipsnap1	10	0.177537216577747	1
43091	238123	12	Cog5	23	0.177650046392409	1
191984	244416	8	Ppp1r3b	2	0.177722341215688	1
101770	53412	19	Ppp1r3c	2	0.177733733201114	1
109390	241327	2	Olfml2a	8	0.177798222746661	1
90543	320159	17	Togaram2	20	0.178022217937424	1
159778	243308	5	A430033K04Rik	4	0.178049830809252	1
93889	20522	18	Slc23a1	15	0.17815022028699	1
107942	227699	2	Nup188	44	0.17837426538994	1
189459	72284	7	Oraov1	5	0.178422658506017	1
169276	67255	6	Zfp422	2	0.178553220779297	1
130388	57257	3	Vav3	27	0.178571405566541	1
110565	60344	2	Fign	3	0.178646126907003	1
52477	20963	13	Syk	15	0.178699214713277	1
141619	329941	4	Col8a2	4	0.178756748497249	1
181066	66412	7	Arrdc4	8	0.17911887578931	1
84456	224630	17	Bnip1	6	0.179850539642183	1
84403	106581	17	Fam234a	13	0.180185963045928	1
46525	382620	12	Tmed8	6	0.180267883973221	1
76375	13358	16	Slc25a1	9	0.180691649625686	1
19042	50723	10	Icosl	7	0.180753742344134	1
129451	140917	3	Dclre1b	4	0.18086403218058	1
39568	217316	11	Slc16a5	4	0.180944787422598	1
142860	18221	4	Nudc	8	0.181113178211064	1
84469	16580	17	Kifc5b	11	0.181149270245061	1
3702	72823	1	Pard3b	23	0.181352229089709	1
173909	619331	7	Zfp551	4	0.181527659622989	1
177612	22282	7	Usf2	10	0.181574641369311	1
183440	73683	7	Atg16l2	18	0.181652136439145	1
221473	14205	X	Vegfd	7	0.181667961441958	1
85382	22092	17	Rsph1	9	0.181771892985252	1
207244	17427	9	Mns1	10	0.182161901871728	1
29916	18858	11	Pmp22	5	0.182661785027206	1
94526	100503620	18	Gm15337	4	0.182777843060989	1
132202	229900	3	Gbp7	11	0.183477294989365	1
208940	235533	9	Gk5	17	0.183820359933	1
146252	230971	4	Megf6	37	0.184051880094867	1
144603	56381	4	Spen	16	0.184080777746944	1
81401	114565	16	Zbtb21	3	0.184113304984912	1
40560	72344	11	Usp36	21	0.184248481586941	1
196797	244608	8	Ccdc113	9	0.184249549885908	1
160410	170935	5	Grid2ip	23	0.186254281567813	1
213177	12774	9	Ccr5	2	0.186301597816497	1
105650	75869	2	Arl5b	6	0.186553931829638	1
10113	66637	1	Tsen15	5	0.187424093247202	1
132213	55932	3	Gbp3	11	0.187531346860521	1
89912	50758	17	Fbxl17	9	0.187772904076259	1
34691	74133	11	Smg8	4	0.188094257247963	1
120550	64899	2	Lpin3	21	0.188499900256783	1
208554	107885	9	Mthfs	3	0.188613516549977	1
32846	237858	11	Tusc5	3	0.188852324046671	1
215497	74131	X	Sash3	8	0.188920651023357	1
15393	20042	10	Rps12	6	0.189032624793954	1
86062	630499	17	H2-K2	6	0.189057027600499	1
12033	16456	1	F11r	10	0.189445535913486	1
110678	14425	2	Galnt3	11	0.189536586404232	1
213275	58242	X	Nudt11	2	0.189645653404916	1
209283	213208	9	Il20rb	7	0.189913551356215	1
150841	66988	5	Lap3	13	0.190013202337299	1
168748	101122	6	Rpusd3	9	0.190121332464067	1
153895	69162	5	Sec31a	28	0.190190570377733	1
116914	13537	2	Dusp2	4	0.190441358401571	1
139342	66073	4	Txndc12	7	0.190534318639572	1
183860	15129	7	Hbb-b1	3	0.190577938847322	1
106664	14133	2	Fcna	10	0.190622435063589	1
17290	19156	10	Psap	16	0.190925790585609	1
99804	68642	19	Tmem216	5	0.191542911414928	1
30755	14919	11	Gucy2e	19	0.191590320491272	1
97203	329003	18	Zfp516	7	0.191733144792636	1
172273	20928	6	Abcc9	41	0.192059987385726	1
136664	72479	4	Hsdl2	11	0.192069565865095	1
100647	225998	19	Rorb	11	0.192292737943729	1
19851	216169	10	Abhd17a	5	0.192368752639004	1
198783	67528	8	Nudt7	4	0.192602985599553	1
177294	54631	7	Nphs1	30	0.192986901409924	1
126948	74200	3	2810403A07Rik	14	0.193050889914803	1
83234	245847	17	Amdhd2	11	0.193180173297264	1
111708	241489	2	Pde11a	20	0.193211439045938	1
70750	80287	15	Apobec3	9	0.19409791246682	1
144394	17150	4	Mfap2	10	0.194454395861892	1
219724	436230	X	BC065397	10	0.194460227540524	1
8599	269116	1	Nfasc	34	0.194461859641995	1
155928	68420	5	Ankrd13a	15	0.195017490036876	1
150939	66768	5	Pacrgl	9	0.195035067770215	1
119569	269378	2	Ahcy	10	0.195236354690473	1
4876	68818	1	Zfand2b	10	0.195332651340182	1
114238	228421	2	Kif18a	17	0.195534954730593	1
131311	71643	3	Zgrf1	26	0.195845736600056	1
134305	140577	4	Ankrd6	18	0.195851658414037	1
208877	245000	9	Atr	47	0.195927320815496	1
114173	99349	2	Dnajc24	5	0.195974609619524	1
114736	66632	2	Dph6	9	0.196031261721185	1
56620	218630	13	Ccno	3	0.196232016068511	1
88049	21645	17	Tcte1	5	0.196307938290835	1
118634	74533	2	Gzf1	6	0.19652946159099	1
46278	217716	12	Mlh3	12	0.196536596393275	1
137500	100046763	4	NA	7	0.196554534724689	1
89619	53895	17	Clpp	6	0.196561642018283	1
179241	21677	7	Tead2	12	0.196851572318096	1
163885	23845	6	Clec5a	7	0.197023145539531	1
72169	69440	15	Dennd6b	20	0.197025539717799	1
73154	223870	15	Senp1	18	0.197390824284619	1
60131	52588	14	Tspan14	9	0.197471605830125	1
161632	209086	6	Samd9l	2	0.197508375815852	1
129735	12659	3	Ovgp1	11	0.197520244722569	1
208122	83946	9	Phip	40	0.197619172947922	1
1089	19243	1	Ptp4a1	6	0.197619726617367	1
120205	20014	2	Rpn2	17	0.1979578295995	1
149311	17527	5	Mpv17	8	0.197976493983376	1
181304	18213	7	Ntrk3	19	0.197988026954592	1
50785	57441	13	Gmnn	7	0.198050561316751	1
165365	232023	6	Vopp1	5	0.19811592692154	1
64882	72662	14	Dis3	21	0.198187329102074	1
97355	246102	18	Rttn	49	0.198622418728133	1
59966	12166	14	Bmpr1a	12	0.19867331900403	1
136653	230257	4	Ptbp3	15	0.198862631596085	1
128106	319916	3	A730011C13Rik	2	0.19890388711849	1
11082	71449	1	Mettl13	8	0.198944371733317	1
127290	329702	3	Dcst2	14	0.199984186708444	1
57763	16188	14	Il3ra	12	0.200079064684853	1
5127	16322	1	Inha	2	0.200496339617126	1
196347	68219	8	Nudt21	7	0.200535973634959	1
50221	218030	13	Pou6f2	8	0.200717555962275	1
159130	66752	5	4933404O12Rik	4	0.201188069440955	1
49319	238455	12	Macc1	4	0.201658063427236	1
191403	330723	8	Htra4	9	0.201894514551148	1
56173	60411	13	Cenpk	12	0.202062539418559	1
53965	212276	13	Zfp748	4	0.20221574302629	1
130144	56742	3	Psrc1	8	0.202512494972793	1
163635	320538	6	Ubn2	17	0.202555705202439	1
79995	15557	16	Htr1f	3	0.20305191427406	1
71786	19013	15	Ppara	9	0.203142281685592	1
186640	233876	7	Hirip3	7	0.203415366106696	1
109575	76117	2	Arhgap15	14	0.203488258334707	1
63698	18095	14	Nkx3-1	2	0.20353508783056	1
62720	239122	14	Setdb2	15	0.203545647604674	1
79040	57781	16	Cd200r1	7	0.203900854132886	1
6009	100040591	1	Kcnj13	3	0.203932452978995	1
77313	17174	16	Masp1	16	0.204104771704419	1
52978	72562	13	Pcbd2	4	0.20429834367659	1
145869	100072	4	Camta1	25	0.205589637545414	1
95149	67847	18	Sncaip	14	0.205698441999505	1
80901	12394	16	Runx1	8	0.205715598262831	1
108034	20204	2	Prrx2	4	0.206091818410267	1
141188	230721	4	Pabpc4	15	0.206482754782671	1
148328	16511	5	Kcnh2	15	0.206510964452591	1
99090	14227	19	Fkbp2	6	0.206741449832662	1
187045	233905	7	Zfp646	3	0.206919642773393	1
48201	66323	12	1700001K19Rik	6	0.207389200967135	1
46059	12499	12	Entpd5	16	0.207669136545826	1
158755	66138	5	Bud23	13	0.207853718182473	1
125461	624866	3	Lekr1	13	0.207922569044767	1
63198	16554	14	Kif13b	40	0.207936552352579	1
153769	77630	5	Prdm8	4	0.208117240410403	1
221518	237211	X	Fancb	9	0.208230050902137	1
63151	110265	14	Msra	12	0.208240531667382	1
121438	99371	2	Arfgef2	39	0.208718761389035	1
31323	78246	11	Phf23	5	0.208911257880315	1
141303	68050	4	Akirin1	5	0.209031033708345	1
80208	12228	16	Btg3	5	0.209101629935287	1
119085	72119	2	Tpx2	18	0.209199894866386	1
81218	385668	16	Lca5l	11	0.209272505014565	1
173628	232854	7	Zfp418	4	0.209470929466274	1
104274	83561	19	Tdrd1	27	0.209582182690312	1
33157	216971	11	Fam222b	3	0.209857545783726	1
180518	11982	7	Atp10a	21	0.210006254457926	1
135910	12819	4	Col15a1	40	0.21015544365746	1
164457	232784	6	Zfp212	5	0.210653576503211	1
135716	100121	4	Tdrd7	17	0.210918434720915	1
13278	67948	1	Fbxo28	5	0.211016746076648	1
153048	231430	5	Cox18	6	0.21109148482444	1
123667	68028	3	Rpl22l1	4	0.211370340500022	1
99564	225898	19	Eml3	22	0.21195235994777	1
31637	14723	11	Gp1ba	2	0.212077364722151	1
208474	320692	9	9430037G07Rik	5	0.212129048233214	1
140300	19207	4	Ptch2	22	0.212455976314552	1
133890	70568	4	Cpne3	16	0.212512119717174	1
115083	19361	2	Rad51	10	0.21254717784986	1
5266	57814	1	Kcne4	2	0.212699781582629	1
156659	71990	5	Ddx54	20	0.212719244652008	1
55803	544971	13	Bdp1	39	0.21275306079819	1
38541	15896	11	Icam2	4	0.212845024498597	1
45071	80837	12	Rhoj	5	0.212856321557899	1
133188	19892	3	Rpe65	15	0.212973803967254	1
209199	272636	9	Esyt3	23	0.212981775468542	1
104955	68527	2	Ucma	5	0.213370148326363	1
160759	11867	5	Arpc1b	10	0.213889868550347	1
195134	100126034	8	Gm10644	5	0.214131660797703	1
4836	75570	1	Nhej1	5	0.214156692855215	1
216308	245446	X	Slitrk4	3	0.214711951108806	1
43775	320487	12	Heatr5a	36	0.214950336704734	1
38790	100503414	11	Gm11650	2	0.215204030193206	1
55701	238799	13	Tnpo1	25	0.215556900416087	1
101799	72514	19	Fgfbp3	2	0.215635139731807	1
22520	52705	10	Krr1	10	0.215741872677118	1
97593	621603	19	Aldh3b2	10	0.215793649566194	1
145073	70005	4	Znf41-ps	5	0.216072058064621	1
109256	320633	2	Zbtb26	2	0.216105401228851	1
202173	80517	9	Herpud2	8	0.216176250525584	1
177116	330503	7	Gm5113	3	0.216428652938705	1
165912	12180	6	Smyd1	10	0.216759869300835	1
161001	14738	5	Gpr12	2	0.216822727013556	1
130254	229725	3	Clcc1	13	0.217424044664023	1
130269	76123	3	Gpsm2	15	0.217780829128477	1
31842	637515	11	Nlrp1b	17	0.218167184283987	1
49109	76044	12	Ncapg2	29	0.218281539757165	1
77672	78618	16	Acap2	23	0.218647384700403	1
2156	75623	1	Tex30	8	0.218789307509926	1
39345	432611	11	Dnaic2	13	0.218853658024881	1
168998	68971	6	Tamm41	8	0.220062652454248	1
159182	18787	5	Serpine1	9	0.220623232906077	1
162984	72649	6	Tmem209	15	0.220643706398399	1
134755	109242	4	Kif24	13	0.220893549924203	1
2029	226999	1	Slc9a2	12	0.221302222004561	1
1503	71166	1	4933424G06Rik	9	0.221565338998965	1
151341	16599	5	Klf3	6	0.221733314303702	1
145055	21941	4	Tnfrsf8	13	0.221911327426102	1
87587	22715	17	Zfp57	6	0.222067337884375	1
120219	69161	2	Manbal	3	0.222223005556548	1
138708	242585	4	Slc35d1	10	0.222375757003865	1
72704	67057	15	Yaf2	5	0.222552331496687	1
109547	94217	2	Lrp1b	91	0.222717485190719	1
197657	109660	8	Ctrl	7	0.222929779500885	1
61578	140743	14	Rem2	5	0.222957493278963	1
32915	237859	11	Nsrp1	7	0.222977540678158	1
48540	104816	12	Aspg	15	0.223492544158658	1
183422	207278	7	Fchsd2	21	0.223538001374105	1
10996	73844	1	Ankrd45	7	0.223641734385442	1
10554	329274	1	Fam163a	4	0.223744136167519	1
87997	109115	17	Supt3	12	0.224608473474413	1
183640	16068	7	Il18bp	7	0.224702220714338	1
109165	16874	2	Lhx6	10	0.224710984177749	1
120291	21817	2	Tgm2	13	0.224822425582829	1
100257	107373	19	Fam111a	4	0.22494191079887	1
16651	380669	10	Lin28b	5	0.225987091939201	1
193417	66869	8	Zfp869	7	0.225991474074386	1
135951	76299	4	Erp44	12	0.226416335668136	1
72788	78895	15	Pus7l	9	0.226552240879392	1
45372	17187	12	Max	5	0.226591725339955	1
1676	211484	1	Tsga10	20	0.226611365457441	1
32587	192652	11	Wdr81	10	0.226743710820993	1
6724	23830	1	Capn10	12	0.227192686544454	1
102794	192236	19	Hps1	20	0.227261063603087	1
47584	20716	12	Serpina3n	5	0.228030446412964	1
110766	20274	2	Scn9a	28	0.228044843298024	1
104190	18175	19	Nrap	42	0.228284042003373	1
125108	20439	3	Siah2	2	0.228437482519943	1
147621	20346	5	Sema3a	19	0.228437990124247	1
74914	83383	16	Tfap4	7	0.228486173532749	1
34359	448850	11	Znhit3	5	0.228630312557297	1
609	17087	1	Ly96	5	0.228653040803736	1
124359	241950	3	Bbs12	2	0.228802556446763	1
110791	20272	2	Scn7a	25	0.229038155188781	1
219418	74469	X	Taf7l	13	0.229328017012033	1
177433	109637	7	Upk1a	8	0.229680689499488	1
94441	73516	18	1700086O06Rik	4	0.229858086011619	1
112553	30059	2	Timm10	3	0.229867145213339	1
208611	13036	9	Ctsh	12	0.229990633604163	1
75137	19041	16	Ppl	22	0.230013172441508	1
84327	56520	17	Nme4	5	0.230047925135707	1
17753	52463	10	Tet1	12	0.230646533111317	1
211574	16578	9	Kif9	22	0.230712766165724	1
16595	11630	10	Crybg1	20	0.230863635160709	1
148354	18127	5	Nos3	26	0.231348657135265	1
105413	338535	2	E030013I19Rik	2	0.231388925563323	1
85884	328801	17	Zfp414	7	0.231797293071942	1
148840	20423	5	Shh	3	0.232040373915192	1
43130	30955	12	Pik3cg	12	0.232266371194732	1
17406	13180	10	Pcbd1	4	0.232318282712611	1
16638	78977	10	Popdc3	4	0.232343566641453	1
